NoGroupe6|NoCours|NomCours|NumeroLocal|idLocal|TypeDeLocal|DateDebut|HeureDebut|DateFin|HeureFin|NoJour|
000001|601EUFMA|cours préparatoire à l' EUF|E3305|Multimédia - SIN|Classe de multimédia|2016-08-22|11:30:00|2016-12-19|13:30:00|2|
000001|60101350|Renforcement en français, langue d'enseignement|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|5|
000002|60101350|Renforcement en français, langue d'enseignement|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|3|
000005|60101350|Renforcement en français, langue d'enseignement|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|4|
000006|203NYB05|Électricité et magnétisme|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|5|
000082|520701MA|Deux siècles d'histoire de l'art occidental: les 19e et 20e siècles|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|17:00:00|2|
000009|601101MQ|Écriture et littérature|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|1|
000009|601101MQ|Écriture et littérature|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|3|
000011|601101MQ|Écriture et littérature|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|1|
000021|601101MQ|Écriture et littérature|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|5|
000036|601101MQ|Écriture et littérature|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|4|
000037|601101MQ|Écriture et littérature|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|1|
000037|601101MQ|Écriture et littérature|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|4|
000046|601101MQ|Écriture et littérature|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|3|
000001|601103MQ|Littérature québécoise|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|5|
000022|601103MQ|Littérature québécoise|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|2|
000001|601133MA|Analyse théâtrale|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|17:00:00|2|
000295|601133MA|Analyse théâtrale|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|14:00:00|3|
000002|601711MA|Littérature québécoise d'hier à aujourd'hui|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|2|
000002|601P21MA|Médias et communication|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|12:00:00|2016-12-19|14:00:00|5|
000003|601P21MA|Médias et communication|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|12:00:00|2016-12-19|14:00:00|1|
000002|601P24MA|Médias et communication|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|1|
000001|601P30MA|Formation des moniteurs et monitrices en français écrit|E3312|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|4|
000001|60101350|Renforcement en français, langue d'enseignement|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|1|
000001|60101350|Renforcement en français, langue d'enseignement|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|13:00:00|3|
000001|60101350|Renforcement en français, langue d'enseignement|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|2|
000002|60101350|Renforcement en français, langue d'enseignement|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|1|
000003|60101350|Renforcement en français, langue d'enseignement|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|2|
000005|60101350|Renforcement en français, langue d'enseignement|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|1|
000006|60101350|Renforcement en français, langue d'enseignement|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|1|
000006|60101350|Renforcement en français, langue d'enseignement|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|13:00:00|3|
000012|601101MQ|Écriture et littérature|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|4|
000025|601101MQ|Écriture et littérature|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|2|
000035|601101MQ|Écriture et littérature|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|12:00:00|2016-12-19|14:00:00|1|
000043|601101MQ|Écriture et littérature|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|5|
000046|601101MQ|Écriture et littérature|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|5|
000002|601102MQ|Littérature et imaginaire|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|13:00:00|2016-12-19|15:00:00|3|
000011|601102MQ|Littérature et imaginaire|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|3|
000030|601103MQ|Littérature québécoise|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|4|
000001|601711MA|Littérature québécoise d'hier à aujourd'hui|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|1|
000001|601711MA|Littérature québécoise d'hier à aujourd'hui|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|15:00:00|2016-12-19|17:00:00|3|
000002|601711MA|Littérature québécoise d'hier à aujourd'hui|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|4|
000003|601P21MA|Médias et communication|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|4|
000007|601P24MA|Médias et communication|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|13:00:00|2016-12-19|15:00:00|5|
000001|601P29MA|Communication et pratiques médiatiques|E3313|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|2|
000003|60101350|Renforcement en français, langue d'enseignement|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|12:00:00|2016-12-19|14:00:00|5|
000004|60101350|Renforcement en français, langue d'enseignement|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|2|
000004|60101350|Renforcement en français, langue d'enseignement|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|4|
000040|340101MQ|Philosophie et rationalité|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|2|
000002|601101MQ|Écriture et littérature|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|12:00:00|2016-12-19|14:00:00|3|
000003|601101MQ|Écriture et littérature|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|3|
000006|601101MQ|Écriture et littérature|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|3|
000010|601101MQ|Écriture et littérature|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|2|
000025|601101MQ|Écriture et littérature|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|5|
000026|601101MQ|Écriture et littérature|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|4|
000026|601101MQ|Écriture et littérature|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|1|
000034|601101MQ|Écriture et littérature|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|1|
000044|601101MQ|Écriture et littérature|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|1|
000002|601102MQ|Littérature et imaginaire|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|5|
000004|601102MQ|Littérature et imaginaire|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|5|
000005|601102MQ|Littérature et imaginaire|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|3|
000007|601102MQ|Littérature et imaginaire|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|4|
000008|601102MQ|Littérature et imaginaire|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|5|
000024|601103MQ|Littérature québécoise|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|2|
000001|601EUFMA|cours préparatoire à l' EUF|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|14:00:00|1|
000001|601EUFMA|cours préparatoire à l' EUF|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|11:30:00|2016-12-19|13:30:00|1|
000001|601P24MA|Médias et communication|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|3|
000004|601P24MA|Médias et communication|E3314|MULTIMEDIA - Français|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|4|
000001|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|3|
000001|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|13:00:00|2016-12-19|15:00:00|5|
000003|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|13:00:00|2016-12-19|15:00:00|3|
000006|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|3|
000006|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|13:00:00|5|
000009|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|4|
000017|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|2|
000017|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|4|
000018|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|15:00:00|2016-12-19|17:00:00|3|
000018|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|12:00:00|2016-12-19|14:00:00|1|
000021|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|1|
000024|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|1|
000044|340101MQ|Philosophie et rationalité|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|2|
000005|340102MQ|L'être humain|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|15:00:00|2016-12-19|18:00:00|5|
000005|340P01MA|Éthique et politique|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|2|
000006|340P01MA|Éthique et politique|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|5|
000007|340P01MA|Éthique et politique|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|1|
000004|340P02MA|Éthique et politique|E4403|MULTIMÉDIA-Philosophie|Classe de multimédia|2016-08-22|09:00:00|2016-12-19|12:00:00|4|
000004|101EEJ05|Les grandes fonctions du vivant|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|2|
000001|203NYC05|Ondes et physique moderne|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|11:00:00|2016-12-18|12:00:00|2|
000001|203NYC05|Ondes et physique moderne|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|14:00:00|2016-12-18|16:00:00|5|
000002|203NYC05|Ondes et physique moderne|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|12:00:00|5|
000002|203NYC05|Ondes et physique moderne|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|1|
000003|203NYC05|Ondes et physique moderne|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|4|
000003|203NYC05|Ondes et physique moderne|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|14:00:00|2016-12-19|15:00:00|1|
000002|340101MQ|Philosophie et rationalité|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|5|
000008|340101MQ|Philosophie et rationalité|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|4|
000016|340101MQ|Philosophie et rationalité|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|3|
000016|340101MQ|Philosophie et rationalité|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|5|
000019|340101MQ|Philosophie et rationalité|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|2|
000021|340101MQ|Philosophie et rationalité|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|4|
000024|340101MQ|Philosophie et rationalité|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|16:00:00|2016-12-19|18:00:00|3|
000025|340101MQ|Philosophie et rationalité|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|3|
000025|340101MQ|Philosophie et rationalité|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|12:00:00|2016-12-19|14:00:00|5|
000006|340P02MA|Éthique et politique|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|11:00:00|2016-12-19|14:00:00|1|
000007|340P02MA|Éthique et politique|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|11:00:00|2|
000008|340P02MA|Éthique et politique|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|13:00:00|2016-12-19|16:00:00|3|
000028|601101MQ|Écriture et littérature|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|1|
000011|601103MQ|Littérature québécoise|E4404|MULTIMÉDIA - BIOLOGIE|Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|4|
000004|109115MA|Santé Conditionnement physique en plein air|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-22|14:00:00|2016-08-28|17:00:00|2|
000001|202EEC05|Chimie organique I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-22|14:00:00|2016-08-28|17:00:00|5|
000001|202EEC05|Chimie organique I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-11-07|14:00:00|2016-11-13|17:00:00|5|
000001|202EEC05|Chimie organique I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-29|14:00:00|2016-09-04|17:00:00|5|
000001|202EEC05|Chimie organique I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-09-12|14:00:00|2016-09-18|17:00:00|5|
000003|202EEC05|Chimie organique I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-29|14:00:00|2016-09-04|17:00:00|2|
000004|202EEC05|Chimie organique I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-22|09:00:00|2016-08-28|12:00:00|5|
000004|202EEC05|Chimie organique I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-11-07|09:00:00|2016-11-13|12:00:00|5|
000004|202EEC05|Chimie organique I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-29|09:00:00|2016-09-04|12:00:00|5|
000004|202EEC05|Chimie organique I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-09-12|09:00:00|2016-09-18|12:00:00|5|
000001|202NYA05|Chimie générale : la matière|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-10-03|10:00:00|2016-10-09|12:00:00|5|
000202|202NYA05|Chimie générale : la matière|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-10-03|16:00:00|2016-10-09|18:00:00|4|
000001|203NYC05|Ondes et physique moderne|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-09-26|12:00:00|2016-10-02|14:00:00|3|
000001|203NYC05|Ondes et physique moderne|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-10-31|12:00:00|2016-11-13|14:00:00|3|
000002|203NYC05|Ondes et physique moderne|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-10-31|08:00:00|2016-11-06|10:00:00|3|
000002|203NYC05|Ondes et physique moderne|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-11-07|08:00:00|2016-11-13|10:00:00|3|
000002|203NYC05|Ondes et physique moderne|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-11-21|08:00:00|2016-11-27|10:00:00|3|
000002|203NYC05|Ondes et physique moderne|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-12-05|08:00:00|2016-12-11|10:00:00|3|
000002|203NYC05|Ondes et physique moderne|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-09-26|08:00:00|2016-10-02|10:00:00|3|
000002|203NYC05|Ondes et physique moderne|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-10-03|08:00:00|2016-10-09|10:00:00|3|
000091|310EFGMA|Légalité des interventions policières|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-09-19|10:10:00|2016-11-16|12:00:00|1|
000216|320103MA|La carte du monde|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-09-05|10:00:00|2016-09-11|13:00:00|5|
000224|320104MA|Géographie humaine et luttes d'espace|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-09-05|13:00:00|2016-09-11|16:00:00|5|
000006|330961MA|Histoire des États-Unis|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-09-05|14:00:00|2016-09-11|17:00:00|2|
000005|340101MQ|Philosophie et rationalité|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|1|
000019|340101MQ|Philosophie et rationalité|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-22|08:00:00|2016-12-19|10:00:00|4|
000023|340101MQ|Philosophie et rationalité|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-22|10:00:00|2016-12-19|12:00:00|2|
000023|340101MQ|Philosophie et rationalité|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-22|14:00:00|2016-12-19|16:00:00|4|
000035|340101MQ|Philosophie et rationalité|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-08-22|15:00:00|2016-12-19|17:00:00|1|
001703|35022CMA|Intervention et développement humain II|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-09-12|14:00:00|2016-10-09|18:00:00|2|
001703|35022CMA|Intervention et développement humain II|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-10-17|14:00:00|2016-12-11|18:00:00|2|
000002|410110MA|Comptabilité I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-11-21|12:00:00|2016-11-27|14:00:00|3|
000002|410110MA|Comptabilité I|E4405|MULTIMÉDIA - SCIENCES |Classe de multimédia|2016-09-19|12:00:00|2016-09-25|14:00:00|3|
